month,product_id,product_name,category,units_sold,revenue,average_price,average_discount,returns,return_rate
2025-04,70,Re-contextualized regional instruction set,Groceries,26.0,220.57,8.51,0.1503,1.0,0.0385
2025-05,70,Re-contextualized regional instruction set,Groceries,25.0,210.18,8.43,0.1503,2.0,0.08
2025-06,70,Re-contextualized regional instruction set,Groceries,22.0,190.3,8.65,,1.0,0.0455
2025-07,70,Re-contextualized regional instruction set,Groceries,27.0,229.2,8.53,0.1006,1.0,0.037
2025-08,70,Re-contextualized regional instruction set,Groceries,21.0,180.78,8.57,0.1006,1.0,0.0476
2025-09,70,Re-contextualized regional instruction set,Groceries,30.0,252.58,8.45,0.2,0.0,0.0
2025-10,70,Re-contextualized regional instruction set,Groceries,25.0,216.25,8.65,,2.0,0.08
2025-11,70,Re-contextualized regional instruction set,Groceries,34.0,291.49,8.55,0.1006,2.0,0.0588
2025-12,70,Re-contextualized regional instruction set,Groceries,22.0,189.43,8.59,0.1006,1.0,0.0455
2026-01,70,Re-contextualized regional instruction set,Groceries,42.0,358.1,8.54,0.1503,1.0,0.0238
2026-02,70,Re-contextualized regional instruction set,Groceries,29.0,243.92,8.4,0.1669,0.0,0.0
2026-03,70,Re-contextualized regional instruction set,Groceries,44.0,373.64,8.53,0.1006,0.0,0.0
2026-04,70,Re-contextualized regional instruction set,Groceries,37.0,313.13,8.43,0.2,0.0,0.0
2026-05,70,Re-contextualized regional instruction set,Groceries,30.0,256.89,8.56,0.1006,1.0,0.0333
2026-06,70,Re-contextualized regional instruction set,Groceries,27.0,230.95,8.52,0.1503,1.0,0.037
2026-07,70,Re-contextualized regional instruction set,Groceries,0.0,0.0,,,0.0,0.0
2025-01,71,Exclusive homogeneous interface,Sporting Goods,28.0,3762.22,133.27,0.1,1.0,0.0357
2025-02,71,Exclusive homogeneous interface,Sporting Goods,25.0,3327.6,130.97,0.1666,2.0,0.08
2025-03,71,Exclusive homogeneous interface,Sporting Goods,24.0,3205.36,134.12,0.2,0.0,0.0
2025-04,71,Exclusive homogeneous interface,Sporting Goods,31.0,4074.62,132.42,0.1333,0.0,0.0
2025-05,71,Exclusive homogeneous interface,Sporting Goods,22.0,2988.04,135.82,,0.0,0.0
2025-06,71,Exclusive homogeneous interface,Sporting Goods,31.0,4183.26,134.39,0.2,0.0,0.0
2025-07,71,Exclusive homogeneous interface,Sporting Goods,25.0,3381.92,134.97,0.1,0.0,0.0
2025-08,71,Exclusive homogeneous interface,Sporting Goods,17.0,2268.2,132.42,0.15,2.0,0.1176
2025-09,71,Exclusive homogeneous interface,Sporting Goods,21.0,2811.48,134.12,0.1,0.0,0.0
2025-10,71,Exclusive homogeneous interface,Sporting Goods,33.0,4414.16,133.68,0.15,0.0,0.0
2025-11,71,Exclusive homogeneous interface,Sporting Goods,21.0,2702.84,129.48,0.175,1.0,0.0476
2025-12,71,Exclusive homogeneous interface,Sporting Goods,30.0,3993.12,133.23,0.2,0.0,0.0
2026-01,71,Exclusive homogeneous interface,Sporting Goods,33.0,4359.84,131.94,0.15,0.0,0.0
2026-02,71,Exclusive homogeneous interface,Sporting Goods,24.0,3259.68,135.82,,2.0,0.0833
2026-03,71,Exclusive homogeneous interface,Sporting Goods,30.0,4061.02,135.07,0.1,0.0,0.0
2026-04,71,Exclusive homogeneous interface,Sporting Goods,26.0,3531.32,135.82,,0.0,0.0
2026-05,71,Exclusive homogeneous interface,Sporting Goods,37.0,4943.86,133.46,0.2,1.0,0.027
2026-06,71,Exclusive homogeneous interface,Sporting Goods,37.0,5025.34,135.82,,0.0,0.0
2026-07,71,Exclusive homogeneous interface,Sporting Goods,0.0,0.0,,,0.0,0.0
2025-01,72,Customer-focused 24/7 contingency,Electronics,24.0,12013.44,500.56,,0.0,0.0
2025-02,72,Customer-focused 24/7 contingency,Electronics,23.0,11512.88,500.56,,0.0,0.0
2025-03,72,Customer-focused 24/7 contingency,Electronics,27.0,13264.82,491.17,0.1,0.0,0.0
2025-04,72,Customer-focused 24/7 contingency,Electronics,33.0,16318.24,495.29,0.1,0.0,0.0
2025-05,72,Customer-focused 24/7 contingency,Electronics,31.0,15166.96,491.73,0.15,0.0,0.0
2025-06,72,Customer-focused 24/7 contingency,Electronics,24.0,11763.14,489.83,0.1,0.0,0.0
2025-07,72,Customer-focused 24/7 contingency,Electronics,26.0,13014.56,500.56,,0.0,0.0
2025-08,72,Customer-focused 24/7 contingency,Electronics,41.0,20122.5,487.5,0.15,1.0,0.0244
2025-09,72,Customer-focused 24/7 contingency,Electronics,19.0,9360.47,488.05,0.15,2.0,0.1053
2025-10,72,Customer-focused 24/7 contingency,Electronics,15.0,7508.4,500.56,,0.0,0.0
2025-11,72,Customer-focused 24/7 contingency,Electronics,38.0,18320.49,485.54,0.15,0.0,0.0
2025-12,72,Customer-focused 24/7 contingency,Electronics,50.0,24677.59,490.55,0.125,0.0,0.0
2026-01,72,Customer-focused 24/7 contingency,Electronics,21.0,10261.47,488.05,0.1333,0.0,0.0
2026-02,72,Customer-focused 24/7 contingency,Electronics,23.0,11012.32,482.89,0.15,0.0,0.0
2026-03,72,Customer-focused 24/7 contingency,Electronics,35.0,17419.48,498.18,0.1,0.0,0.0
2026-04,72,Customer-focused 24/7 contingency,Electronics,40.0,19922.29,495.79,0.2,2.0,0.05
2026-05,72,Customer-focused 24/7 contingency,Electronics,42.0,20823.28,495.55,0.1,0.0,0.0
2026-06,72,Customer-focused 24/7 contingency,Electronics,29.0,14366.06,495.0,0.1,1.0,0.0345
2026-07,72,Customer-focused 24/7 contingency,Electronics,0.0,0.0,,,0.0,0.0
2025-01,73,Multi-tiered bifurcated groupware,Groceries,26.0,132.6,5.1,,0.0,0.0
2025-02,73,Multi-tiered bifurcated groupware,Groceries,15.0,76.5,5.1,,1.0,0.0667
2025-03,73,Multi-tiered bifurcated groupware,Groceries,14.0,69.36,4.97,0.2,0.0,0.0
2025-04,73,Multi-tiered bifurcated groupware,Groceries,30.0,149.94,4.99,0.2,0.0,0.0
2025-05,73,Multi-tiered bifurcated groupware,Groceries,32.0,160.65,5.01,0.15,0.0,0.0
2025-06,73,Multi-tiered bifurcated groupware,Groceries,16.0,79.56,4.9,0.2,0.0,0.0
2025-07,73,Multi-tiered bifurcated groupware,Groceries,33.0,165.75,5.04,0.1,1.0,0.0303
2025-08,73,Multi-tiered bifurcated groupware,Groceries,24.0,121.38,5.06,0.1,1.0,0.0417
2025-09,73,Multi-tiered bifurcated groupware,Groceries,32.0,160.14,5.02,0.15,0.0,0.0
2025-10,73,Multi-tiered bifurcated groupware,Groceries,24.0,117.81,4.95,0.1333,0.0,0.0
2025-11,73,Multi-tiered bifurcated groupware,Groceries,38.0,193.8,5.1,,0.0,0.0
2025-12,73,Multi-tiered bifurcated groupware,Groceries,30.0,153.0,5.1,,0.0,0.0
2026-01,73,Multi-tiered bifurcated groupware,Groceries,30.0,150.45,5.01,0.15,0.0,0.0
2026-02,73,Multi-tiered bifurcated groupware,Groceries,43.0,216.24,5.05,0.2,0.0,0.0
2026-03,73,Multi-tiered bifurcated groupware,Groceries,31.0,158.1,5.1,,0.0,0.0
2026-04,73,Multi-tiered bifurcated groupware,Groceries,32.0,162.69,5.07,0.1,1.0,0.0312
2026-05,73,Multi-tiered bifurcated groupware,Groceries,60.0,300.39,5.02,0.1667,2.0,0.0333
2026-06,73,Multi-tiered bifurcated groupware,Groceries,45.0,224.4,4.99,0.15,1.0,0.0222
2026-07,73,Multi-tiered bifurcated groupware,Groceries,1.0,5.1,5.1,,0.0,0.0
2025-01,74,Intuitive empowering monitoring,Home & Kitchen,9.0,3072.4,353.33,0.2,1.0,0.1111
2025-02,74,Intuitive empowering monitoring,Home & Kitchen,12.0,4493.39,367.59,0.15,0.0,0.0
2025-03,74,Intuitive empowering monitoring,Home & Kitchen,22.0,8295.48,378.56,0.2,0.0,0.0
2025-04,74,Intuitive empowering monitoring,Home & Kitchen,18.0,6759.28,377.65,0.2,0.0,0.0
2025-05,74,Intuitive empowering monitoring,Home & Kitchen,13.0,4954.25,379.78,0.1,0.0,0.0
2025-06,74,Intuitive empowering monitoring,Home & Kitchen,17.0,6413.65,376.37,0.1,0.0,0.0
2025-07,74,Intuitive empowering monitoring,Home & Kitchen,25.0,9370.83,376.37,0.15,0.0,0.0
2025-08,74,Intuitive empowering monitoring,Home & Kitchen,27.0,10369.35,384.05,,1.0,0.037
2025-09,74,Intuitive empowering monitoring,Home & Kitchen,30.0,11521.5,384.05,,0.0,0.0
2025-10,74,Intuitive empowering monitoring,Home & Kitchen,38.0,14401.88,378.29,0.15,2.0,0.0526
2025-11,74,Intuitive empowering monitoring,Home & Kitchen,30.0,11329.48,374.45,0.1667,0.0,0.0
2025-12,74,Intuitive empowering monitoring,Home & Kitchen,32.0,12251.2,382.03,0.1,1.0,0.0312
2026-01,74,Intuitive empowering monitoring,Home & Kitchen,31.0,11751.95,378.56,0.1,1.0,0.0323
2026-02,74,Intuitive empowering monitoring,Home & Kitchen,31.0,11751.93,379.53,0.2,0.0,0.0
2026-03,74,Intuitive empowering monitoring,Home & Kitchen,34.0,12942.5,378.81,0.1,0.0,0.0
2026-04,74,Intuitive empowering monitoring,Home & Kitchen,59.0,22274.93,377.27,0.12,1.0,0.0169
2026-05,74,Intuitive empowering monitoring,Home & Kitchen,43.0,16283.74,376.94,0.125,0.0,0.0
2026-06,74,Intuitive empowering monitoring,Home & Kitchen,37.0,13672.22,374.45,0.125,2.0,0.0541
2026-07,74,Intuitive empowering monitoring,Home & Kitchen,0.0,0.0,,,1.0,0.0
2025-01,75,Devolved needs-based orchestration,Toys,18.0,633.66,35.25,0.1,2.0,0.1111
2025-02,75,Devolved needs-based orchestration,Toys,33.0,1142.02,34.67,0.12,0.0,0.0
2025-03,75,Devolved needs-based orchestration,Toys,15.0,529.84,35.47,0.1,0.0,0.0
2025-04,75,Devolved needs-based orchestration,Toys,21.0,737.48,35.32,0.2,0.0,0.0
2025-05,75,Devolved needs-based orchestration,Toys,23.0,812.66,35.54,0.1,0.0,0.0
2025-06,75,Devolved needs-based orchestration,Toys,32.0,1113.38,34.66,0.14,1.0,0.0312
2025-07,75,Devolved needs-based orchestration,Toys,34.0,1202.88,35.17,0.15,0.0,0.0
2025-08,75,Devolved needs-based orchestration,Toys,24.0,852.04,35.25,0.2,0.0,0.0
2025-09,75,Devolved needs-based orchestration,Toys,15.0,537.0,35.8,,0.0,0.0
2025-10,75,Devolved needs-based orchestration,Toys,33.0,1170.66,35.44,0.1,0.0,0.0
2025-11,75,Devolved needs-based orchestration,Toys,32.0,1145.6,35.8,,0.0,0.0
2025-12,75,Devolved needs-based orchestration,Toys,46.0,1618.16,35.18,0.125,0.0,0.0
2026-01,75,Devolved needs-based orchestration,Toys,52.0,1854.44,35.58,0.1,0.0,0.0
2026-02,75,Devolved needs-based orchestration,Toys,37.0,1324.6,35.8,,1.0,0.027
2026-03,75,Devolved needs-based orchestration,Toys,37.0,1299.54,35.29,0.15,1.0,0.027
2026-04,75,Devolved needs-based orchestration,Toys,39.0,1389.04,35.64,0.1,2.0,0.0513
2026-05,75,Devolved needs-based orchestration,Toys,47.0,1664.7,35.52,0.1,2.0,0.0426
2026-06,75,Devolved needs-based orchestration,Toys,34.0,1213.62,35.62,0.1,0.0,0.0
2026-07,75,Devolved needs-based orchestration,Toys,1.0,32.22,32.22,0.1,1.0,1.0
2025-01,76,Distributed system-worthy encryption,Groceries,14.0,89.6,6.4,,0.0,0.0
2025-02,76,Distributed system-worthy encryption,Groceries,23.0,146.56,6.35,0.1,0.0,0.0
2025-03,76,Distributed system-worthy encryption,Groceries,24.0,148.48,6.19,0.2,0.0,0.0
2025-04,76,Distributed system-worthy encryption,Groceries,25.0,156.16,6.23,0.1333,0.0,0.0
2025-05,76,Distributed system-worthy encryption,Groceries,21.0,128.0,6.03,0.175,0.0,0.0
2025-06,76,Distributed system-worthy encryption,Groceries,31.0,196.48,6.32,0.1,0.0,0.0
2025-07,76,Distributed system-worthy encryption,Groceries,21.0,134.4,6.4,,0.0,0.0
2025-08,76,Distributed system-worthy encryption,Groceries,32.0,203.52,6.34,0.2,0.0,0.0
2025-09,76,Distributed system-worthy encryption,Groceries,24.0,150.4,6.29,0.15,0.0,0.0
2025-10,76,Distributed system-worthy encryption,Groceries,19.0,120.96,6.35,0.1,0.0,0.0
2025-11,76,Distributed system-worthy encryption,Groceries,28.0,179.2,6.4,,2.0,0.0714
2025-12,76,Distributed system-worthy encryption,Groceries,33.0,211.2,6.4,,0.0,0.0
2026-01,76,Distributed system-worthy encryption,Groceries,38.0,238.08,6.3,0.1,1.0,0.0263
2026-02,76,Distributed system-worthy encryption,Groceries,26.0,166.4,6.4,,0.0,0.0
2026-03,76,Distributed system-worthy encryption,Groceries,25.0,159.36,6.36,0.1,1.0,0.04
2026-04,76,Distributed system-worthy encryption,Groceries,43.0,270.08,6.32,0.15,1.0,0.0233
2026-05,76,Distributed system-worthy encryption,Groceries,23.0,145.28,6.29,0.15,1.0,0.0435
2026-06,76,Distributed system-worthy encryption,Groceries,40.0,254.08,6.32,0.15,1.0,0.025
2026-07,76,Distributed system-worthy encryption,Groceries,0.0,0.0,,,0.0,0.0
2025-01,77,Exclusive disintermediate analyzer,Electronics,28.0,9284.36,331.58,0.1,0.0,0.0
2025-02,77,Exclusive disintermediate analyzer,Electronics,22.0,7213.76,327.9,0.2,0.0,0.0
2025-03,77,Exclusive disintermediate analyzer,Electronics,29.0,9518.14,325.62,0.1333,0.0,0.0
2025-04,77,Exclusive disintermediate analyzer,Electronics,21.0,7013.37,333.97,,0.0,0.0
2025-05,77,Exclusive disintermediate analyzer,Electronics,42.0,13926.54,332.45,0.1,0.0,0.0
2025-06,77,Exclusive disintermediate analyzer,Electronics,9.0,3005.73,333.97,,1.0,0.1111
2025-07,77,Exclusive disintermediate analyzer,Electronics,26.0,8482.84,327.71,0.15,0.0,0.0
2025-08,77,Exclusive disintermediate analyzer,Electronics,30.0,9818.72,328.7,0.15,1.0,0.0333
2025-09,77,Exclusive disintermediate analyzer,Electronics,19.0,5944.68,314.49,0.175,1.0,0.0526
2025-10,77,Exclusive disintermediate analyzer,Electronics,23.0,7614.51,331.74,0.1,1.0,0.0435
2025-11,77,Exclusive disintermediate analyzer,Electronics,22.0,7280.54,331.19,0.1,0.0,0.0
2025-12,77,Exclusive disintermediate analyzer,Electronics,37.0,12323.49,332.3,0.1,0.0,0.0
2026-01,77,Exclusive disintermediate analyzer,Electronics,37.0,12123.12,329.8,0.15,1.0,0.027
2026-02,77,Exclusive disintermediate analyzer,Electronics,32.0,10486.66,325.62,0.15,1.0,0.0312
2026-03,77,Exclusive disintermediate analyzer,Electronics,38.0,12523.87,329.02,0.1333,3.0,0.0789
2026-04,77,Exclusive disintermediate analyzer,Electronics,31.0,10319.67,332.01,0.1,0.0,0.0
2026-05,77,Exclusive disintermediate analyzer,Electronics,33.0,10954.21,332.3,0.1,2.0,0.0606
2026-06,77,Exclusive disintermediate analyzer,Electronics,50.0,16665.1,332.82,0.1,1.0,0.02
2026-07,77,Exclusive disintermediate analyzer,Electronics,3.0,1001.91,333.97,,0.0,0.0
2025-01,78,Cross-group encompassing matrices,Home & Kitchen,24.0,1035.6,43.15,,1.0,0.0417
2025-02,78,Cross-group encompassing matrices,Home & Kitchen,17.0,681.79,40.8,0.1499,0.0,0.0
2025-03,78,Cross-group encompassing matrices,Home & Kitchen,9.0,388.35,43.15,,0.0,0.0
2025-04,78,Cross-group encompassing matrices,Home & Kitchen,24.0,1022.67,42.58,0.0999,1.0,0.0417
2025-05,78,Cross-group encompassing matrices,Home & Kitchen,29.0,1208.23,41.8,0.1249,1.0,0.0345
2025-06,78,Cross-group encompassing matrices,Home & Kitchen,32.0,1367.86,42.39,0.1499,0.0,0.0
2025-07,78,Cross-group encompassing matrices,Home & Kitchen,35.0,1493.0,42.37,0.1333,0.0,0.0
2025-08,78,Cross-group encompassing matrices,Home & Kitchen,20.0,837.11,42.53,0.2,0.0,0.0
2025-09,78,Cross-group encompassing matrices,Home & Kitchen,17.0,711.98,41.97,0.1499,2.0,0.1176
2025-10,78,Cross-group encompassing matrices,Home & Kitchen,31.0,1303.13,42.19,0.2,1.0,0.0323
2025-11,78,Cross-group encompassing matrices,Home & Kitchen,35.0,1493.0,42.37,0.1333,1.0,0.0286
2025-12,78,Cross-group encompassing matrices,Home & Kitchen,42.0,1777.79,42.59,0.1499,0.0,0.0
2026-01,78,Cross-group encompassing matrices,Home & Kitchen,28.0,1139.18,40.87,0.1499,0.0,0.0
2026-02,78,Cross-group encompassing matrices,Home & Kitchen,33.0,1411.02,42.67,0.0999,0.0,0.0
2026-03,78,Cross-group encompassing matrices,Home & Kitchen,31.0,1329.02,42.64,0.2,1.0,0.0323
2026-04,78,Cross-group encompassing matrices,Home & Kitchen,42.0,1803.68,42.79,0.0999,1.0,0.0238
2026-05,78,Cross-group encompassing matrices,Home & Kitchen,46.0,1967.65,42.63,0.1333,1.0,0.0217
2026-06,78,Cross-group encompassing matrices,Home & Kitchen,24.0,1031.29,42.88,0.0999,1.0,0.0417
2026-07,78,Cross-group encompassing matrices,Home & Kitchen,0.0,0.0,,,0.0,0.0
2025-01,79,Total encompassing project,Groceries,23.0,529.37,22.78,0.1499,0.0,0.0
2025-02,79,Total encompassing project,Groceries,35.0,804.55,23.03,0.0999,0.0,0.0
2025-03,79,Total encompassing project,Groceries,16.0,373.12,23.32,,1.0,0.0625
2025-04,79,Total encompassing project,Groceries,21.0,482.73,22.82,0.1499,0.0,0.0
2025-05,79,Total encompassing project,Groceries,15.0,345.14,23.06,0.0999,0.0,0.0
2025-06,79,Total encompassing project,Groceries,8.0,186.56,23.32,,0.0,0.0
2025-07,79,Total encompassing project,Groceries,47.0,1070.41,22.68,0.1332,1.0,0.0213
2025-08,79,Total encompassing project,Groceries,34.0,788.22,23.12,0.0999,0.0,0.0
2025-09,79,Total encompassing project,Groceries,33.0,764.9,23.19,0.0999,1.0,0.0303
2025-10,79,Total encompassing project,Groceries,23.0,534.03,23.16,0.0999,1.0,0.0435
2025-11,79,Total encompassing project,Groceries,20.0,461.74,23.14,0.0999,0.0,0.0
2025-12,79,Total encompassing project,Groceries,37.0,848.86,22.88,0.1998,0.0,0.0
2026-01,79,Total encompassing project,Groceries,31.0,718.26,23.11,0.0999,2.0,0.0645
2026-02,79,Total encompassing project,Groceries,34.0,790.55,23.21,0.0999,0.0,0.0
2026-03,79,Total encompassing project,Groceries,37.0,846.53,23.02,0.1499,1.0,0.027
2026-04,79,Total encompassing project,Groceries,46.0,1054.08,23.0,0.1332,0.0,0.0
2026-05,79,Total encompassing project,Groceries,44.0,1002.78,22.67,0.1399,1.0,0.0227
2026-06,79,Total encompassing project,Groceries,48.0,1110.04,23.06,0.0999,0.0,0.0
2026-07,79,Total encompassing project,Groceries,0.0,0.0,,,1.0,0.0
2025-01,80,Compatible mission-critical strategy,Home & Kitchen,25.0,7952.37,316.38,0.2,2.0,0.08
2025-02,80,Compatible mission-critical strategy,Home & Kitchen,34.0,10902.44,320.66,,1.0,0.0294
2025-03,80,Compatible mission-critical strategy,Home & Kitchen,32.0,9940.47,313.91,0.2,0.0,0.0
2025-04,80,Compatible mission-critical strategy,Home & Kitchen,19.0,5964.28,314.83,0.2,0.0,0.0
2025-05,80,Compatible mission-critical strategy,Home & Kitchen,20.0,6349.06,318.37,0.1,1.0,0.05
2025-06,80,Compatible mission-critical strategy,Home & Kitchen,23.0,7375.18,320.66,,0.0,0.0
2025-07,80,Compatible mission-critical strategy,Home & Kitchen,39.0,12441.61,317.99,0.2,1.0,0.0256
2025-08,80,Compatible mission-critical strategy,Home & Kitchen,47.0,14846.53,316.48,0.1,1.0,0.0213
2025-09,80,Compatible mission-critical strategy,Home & Kitchen,41.0,12794.34,310.9,0.175,0.0,0.0
2025-10,80,Compatible mission-critical strategy,Home & Kitchen,47.0,14686.18,314.25,0.1,2.0,0.0426
2025-11,80,Compatible mission-critical strategy,Home & Kitchen,34.0,10902.44,320.66,,0.0,0.0
2025-12,80,Compatible mission-critical strategy,Home & Kitchen,26.0,8240.96,314.65,0.15,1.0,0.0385
2026-01,80,Compatible mission-critical strategy,Home & Kitchen,22.0,7022.45,317.74,0.1,0.0,0.0
2026-02,80,Compatible mission-critical strategy,Home & Kitchen,37.0,11736.15,316.65,0.15,0.0,0.0
2026-03,80,Compatible mission-critical strategy,Home & Kitchen,39.0,12441.6,319.13,0.1,1.0,0.0256
2026-04,80,Compatible mission-critical strategy,Home & Kitchen,34.0,10677.98,313.37,0.1667,1.0,0.0294
2026-05,80,Compatible mission-critical strategy,Home & Kitchen,38.0,11960.62,313.37,0.1667,1.0,0.0263
2026-06,80,Compatible mission-critical strategy,Home & Kitchen,37.0,11832.35,319.38,0.1,2.0,0.0541
2026-07,80,Compatible mission-critical strategy,Home & Kitchen,3.0,961.98,320.66,,0.0,0.0
2025-01,81,Mandatory client-server functionalities,Apparel,22.0,2283.82,103.81,,0.0,0.0
2025-02,81,Mandatory client-server functionalities,Apparel,23.0,2346.11,101.73,0.15,0.0,0.0
2025-03,81,Mandatory client-server functionalities,Apparel,21.0,2117.73,100.04,0.2,1.0,0.0476
2025-04,81,Mandatory client-server functionalities,Apparel,22.0,2221.54,101.41,0.15,0.0,0.0
2025-05,81,Mandatory client-server functionalities,Apparel,17.0,1723.25,101.5,0.1,0.0,0.0
2025-06,81,Mandatory client-server functionalities,Apparel,31.0,3207.73,103.29,0.1,0.0,0.0
2025-07,81,Mandatory client-server functionalities,Apparel,40.0,4069.36,102.46,0.15,0.0,0.0
2025-08,81,Mandatory client-server functionalities,Apparel,27.0,2750.97,101.22,0.1333,0.0,0.0
2025-09,81,Mandatory client-server functionalities,Apparel,31.0,3145.45,101.22,0.1667,1.0,0.0323
2025-10,81,Mandatory client-server functionalities,Apparel,31.0,3197.35,102.59,0.1,0.0,0.0
2025-11,81,Mandatory client-server functionalities,Apparel,25.0,2584.87,103.16,0.1,1.0,0.04
2025-12,81,Mandatory client-server functionalities,Apparel,33.0,3373.83,101.83,0.1333,0.0,0.0
2026-01,81,Mandatory client-server functionalities,Apparel,23.0,2377.25,103.2,0.1,0.0,0.0
2026-02,81,Mandatory client-server functionalities,Apparel,32.0,3290.78,103.16,0.1,0.0,0.0
2026-03,81,Mandatory client-server functionalities,Apparel,31.0,3218.11,103.81,,2.0,0.0645
2026-04,81,Mandatory client-server functionalities,Apparel,32.0,3301.16,103.29,0.1,0.0,0.0
2026-05,81,Mandatory client-server functionalities,Apparel,42.0,4297.74,102.33,0.15,1.0,0.0238
2026-06,81,Mandatory client-server functionalities,Apparel,32.0,3270.02,102.77,0.1,1.0,0.0312
2026-07,81,Mandatory client-server functionalities,Apparel,1.0,103.81,103.81,,0.0,0.0
2025-01,82,Face-to-face 24/7 superstructure,Home & Kitchen,19.0,3171.94,165.91,0.1,1.0,0.0526
2025-02,82,Face-to-face 24/7 superstructure,Home & Kitchen,25.0,4167.39,167.52,0.1,0.0,0.0
2025-03,82,Face-to-face 24/7 superstructure,Home & Kitchen,18.0,2969.48,164.83,0.15,0.0,0.0
