date,store_id,city,orders,customers,units_sold,revenue,average_order_value,cancelled_orders
2025-06-02,1,Sydney,3.0,3.0,8.0,1298.92,432.97,0.0
2025-06-02,2,Sydney,5.0,5.0,20.0,1820.45,364.09,0.0
2025-06-02,3,Melbourne,5.0,5.0,17.0,1896.79,379.36,0.0
2025-06-02,4,Melbourne,6.0,6.0,23.0,3433.26,572.21,0.0
2025-06-02,5,Brisbane,9.0,9.0,29.0,3798.7,422.08,0.0
2025-06-02,6,Perth,7.0,7.0,24.0,4293.12,613.3,1.0
2025-06-02,7,Adelaide,12.0,12.0,42.0,4063.91,338.66,0.0
2025-06-02,8,Canberra,7.0,7.0,22.0,3214.42,459.2,0.0
2025-06-03,1,Sydney,6.0,6.0,27.0,7524.84,1254.14,0.0
2025-06-03,2,Sydney,2.0,2.0,3.0,2044.53,1022.26,0.0
2025-06-03,3,Melbourne,2.0,2.0,7.0,250.81,125.4,0.0
2025-06-03,4,Melbourne,6.0,6.0,22.0,1377.83,229.64,0.0
2025-06-03,5,Brisbane,9.0,9.0,30.0,9869.0,1096.56,0.0
2025-06-03,6,Perth,15.0,15.0,43.0,5841.59,389.44,0.0
2025-06-03,7,Adelaide,7.0,7.0,22.0,4074.79,582.11,0.0
2025-06-03,8,Canberra,5.0,5.0,12.0,2639.92,527.98,0.0
2025-06-04,1,Sydney,4.0,4.0,18.0,2638.9,659.72,0.0
2025-06-04,2,Sydney,5.0,5.0,11.0,2195.41,439.08,1.0
2025-06-04,3,Melbourne,5.0,5.0,14.0,3258.75,651.75,0.0
2025-06-04,4,Melbourne,3.0,3.0,7.0,1756.51,585.5,0.0
2025-06-04,5,Brisbane,8.0,8.0,18.0,2984.42,373.05,0.0
2025-06-04,6,Perth,7.0,7.0,14.0,2604.51,372.07,1.0
2025-06-04,7,Adelaide,12.0,12.0,37.0,4317.59,359.8,0.0
2025-06-04,8,Canberra,9.0,9.0,29.0,4367.37,485.26,1.0
2025-06-05,1,Sydney,3.0,3.0,13.0,3787.31,1262.44,0.0
2025-06-05,2,Sydney,5.0,5.0,8.0,394.84,78.97,0.0
2025-06-05,3,Melbourne,1.0,1.0,4.0,1149.68,1149.68,0.0
2025-06-05,4,Melbourne,4.0,4.0,19.0,3303.77,825.94,0.0
2025-06-05,5,Brisbane,12.0,12.0,37.0,3524.81,293.73,2.0
2025-06-05,6,Perth,6.0,6.0,15.0,1265.17,210.86,0.0
2025-06-05,7,Adelaide,9.0,9.0,26.0,7418.67,824.3,2.0
2025-06-05,8,Canberra,8.0,8.0,23.0,3516.66,439.58,1.0
2025-06-06,1,Sydney,6.0,6.0,21.0,6127.74,1021.29,0.0
2025-06-06,2,Sydney,4.0,4.0,13.0,1402.01,350.5,0.0
2025-06-06,3,Melbourne,6.0,6.0,16.0,2803.0,467.17,0.0
2025-06-06,4,Melbourne,9.0,9.0,24.0,2219.23,246.58,0.0
2025-06-06,5,Brisbane,12.0,12.0,45.0,6908.65,575.72,0.0
2025-06-06,6,Perth,10.0,10.0,44.0,8024.08,802.41,0.0
2025-06-06,7,Adelaide,13.0,13.0,42.0,5403.16,415.63,0.0
2025-06-06,8,Canberra,8.0,8.0,23.0,1476.54,184.57,1.0
2025-06-07,1,Sydney,8.0,8.0,18.0,1744.66,218.08,0.0
2025-06-07,2,Sydney,6.0,6.0,18.0,2884.24,480.71,0.0
2025-06-07,3,Melbourne,1.0,1.0,2.0,224.34,224.34,1.0
2025-06-07,4,Melbourne,10.0,10.0,25.0,6535.43,653.54,0.0
2025-06-07,5,Brisbane,15.0,15.0,58.0,4627.32,308.49,0.0
2025-06-07,6,Perth,8.0,8.0,34.0,7036.87,879.61,0.0
2025-06-07,7,Adelaide,6.0,6.0,27.0,3082.6,513.77,0.0
2025-06-07,8,Canberra,9.0,9.0,24.0,4217.22,468.58,0.0
2025-06-08,1,Sydney,2.0,2.0,3.0,282.26,141.13,0.0
2025-06-08,2,Sydney,5.0,5.0,10.0,3450.75,690.15,2.0
2025-06-08,3,Melbourne,3.0,3.0,8.0,4009.38,1336.46,0.0
2025-06-08,4,Melbourne,6.0,6.0,16.0,1798.69,299.78,1.0
2025-06-08,5,Brisbane,4.0,4.0,14.0,1143.12,285.78,0.0
2025-06-08,6,Perth,10.0,10.0,34.0,5177.76,517.78,1.0
2025-06-08,7,Adelaide,6.0,6.0,37.0,9067.51,1511.25,1.0
2025-06-08,8,Canberra,6.0,6.0,12.0,847.76,141.29,0.0
2025-06-09,1,Sydney,2.0,2.0,3.0,614.31,307.15,0.0
2025-06-09,2,Sydney,6.0,6.0,22.0,4183.69,697.28,0.0
2025-06-09,3,Melbourne,1.0,1.0,1.0,550.25,550.25,1.0
2025-06-09,4,Melbourne,8.0,8.0,27.0,3850.44,481.3,1.0
2025-06-09,5,Brisbane,5.0,5.0,15.0,1630.31,326.06,0.0
2025-06-09,6,Perth,9.0,9.0,40.0,4386.07,487.34,0.0
2025-06-09,7,Adelaide,6.0,6.0,27.0,4486.91,747.82,0.0
2025-06-09,8,Canberra,10.0,10.0,26.0,5014.0,501.4,2.0
2025-06-10,1,Sydney,5.0,5.0,19.0,2448.1,489.62,0.0
2025-06-10,2,Sydney,5.0,5.0,15.0,1649.11,329.82,0.0
2025-06-10,3,Melbourne,5.0,5.0,8.0,732.99,146.6,0.0
2025-06-10,4,Melbourne,5.0,5.0,11.0,1293.24,258.65,0.0
2025-06-10,5,Brisbane,4.0,4.0,9.0,507.18,126.79,0.0
2025-06-10,6,Perth,9.0,9.0,34.0,7833.76,870.42,1.0
2025-06-10,7,Adelaide,4.0,4.0,10.0,742.99,185.75,1.0
2025-06-10,8,Canberra,10.0,10.0,32.0,2729.5,272.95,0.0
2025-06-11,1,Sydney,4.0,4.0,17.0,5022.96,1255.74,0.0
2025-06-11,2,Sydney,7.0,7.0,19.0,1233.24,176.18,0.0
2025-06-11,3,Melbourne,4.0,4.0,12.0,1656.45,414.11,0.0
2025-06-11,4,Melbourne,2.0,2.0,5.0,119.64,59.82,0.0
2025-06-11,5,Brisbane,7.0,7.0,28.0,4811.14,687.31,0.0
2025-06-11,6,Perth,12.0,12.0,32.0,8442.03,703.5,0.0
2025-06-11,7,Adelaide,9.0,9.0,26.0,5268.42,585.38,0.0
2025-06-11,8,Canberra,11.0,11.0,35.0,7676.8,697.89,0.0
2025-06-12,1,Sydney,4.0,4.0,24.0,4023.14,1005.78,0.0
2025-06-12,2,Sydney,1.0,1.0,7.0,539.2,539.2,0.0
2025-06-12,3,Melbourne,4.0,4.0,10.0,425.25,106.31,0.0
2025-06-12,4,Melbourne,9.0,9.0,33.0,10309.16,1145.46,0.0
2025-06-12,5,Brisbane,11.0,11.0,37.0,5281.37,480.12,1.0
2025-06-12,6,Perth,5.0,5.0,18.0,2764.36,552.87,0.0
2025-06-12,7,Adelaide,9.0,9.0,33.0,5505.55,611.73,0.0
2025-06-12,8,Canberra,5.0,5.0,15.0,3169.31,633.86,1.0
2025-06-13,1,Sydney,5.0,5.0,26.0,2574.61,514.92,0.0
2025-06-13,2,Sydney,6.0,6.0,20.0,4519.31,753.22,1.0
2025-06-13,3,Melbourne,2.0,2.0,5.0,494.41,247.2,0.0
2025-06-13,4,Melbourne,4.0,4.0,13.0,1288.26,322.06,0.0
2025-06-13,5,Brisbane,10.0,10.0,35.0,9893.06,989.31,0.0
2025-06-13,6,Perth,6.0,6.0,19.0,2372.18,395.36,1.0
2025-06-13,7,Adelaide,8.0,8.0,24.0,3696.79,462.1,0.0
2025-06-13,8,Canberra,4.0,4.0,9.0,397.01,99.25,1.0
2025-06-14,1,Sydney,8.0,8.0,25.0,4308.04,538.5,0.0
2025-06-14,2,Sydney,1.0,1.0,3.0,158.38,158.38,1.0
2025-06-14,3,Melbourne,2.0,2.0,10.0,626.82,313.41,2.0
2025-06-14,4,Melbourne,4.0,4.0,18.0,3605.25,901.31,0.0
2025-06-14,5,Brisbane,12.0,12.0,43.0,3786.05,315.5,0.0
2025-06-14,6,Perth,11.0,11.0,23.0,6002.16,545.65,0.0
2025-06-14,7,Adelaide,13.0,13.0,31.0,7412.48,570.19,0.0
2025-06-14,8,Canberra,6.0,6.0,24.0,3153.14,525.52,0.0
2025-06-15,1,Sydney,2.0,2.0,6.0,280.16,140.08,0.0
2025-06-15,2,Sydney,5.0,5.0,19.0,2064.76,412.95,0.0
2025-06-15,3,Melbourne,8.0,8.0,23.0,5195.4,649.43,0.0
2025-06-15,4,Melbourne,4.0,4.0,10.0,2394.53,598.63,0.0
2025-06-15,5,Brisbane,11.0,11.0,33.0,4409.06,400.82,0.0
2025-06-15,6,Perth,7.0,7.0,15.0,2189.19,312.74,0.0
2025-06-15,7,Adelaide,8.0,8.0,20.0,2159.98,270.0,1.0
2025-06-15,8,Canberra,9.0,9.0,30.0,5603.58,622.62,0.0
2025-06-16,1,Sydney,1.0,1.0,1.0,14.55,14.55,0.0
2025-06-16,2,Sydney,5.0,5.0,26.0,2505.23,501.05,0.0
2025-06-16,3,Melbourne,8.0,8.0,22.0,2424.74,303.09,0.0
2025-06-16,4,Melbourne,4.0,4.0,12.0,1849.13,462.28,0.0
2025-06-16,5,Brisbane,2.0,2.0,15.0,2585.02,1292.51,1.0
2025-06-16,6,Perth,7.0,7.0,18.0,2397.72,342.53,0.0
2025-06-16,7,Adelaide,9.0,9.0,20.0,1557.23,173.03,2.0
2025-06-16,8,Canberra,10.0,10.0,28.0,4553.6,455.36,0.0
2025-06-17,1,Sydney,6.0,6.0,15.0,3899.99,650.0,1.0
2025-06-17,2,Sydney,7.0,7.0,19.0,2937.69,419.67,0.0
2025-06-17,3,Melbourne,3.0,3.0,6.0,1147.55,382.52,1.0
2025-06-17,4,Melbourne,10.0,10.0,27.0,2531.99,253.2,1.0
2025-06-17,5,Brisbane,12.0,12.0,37.0,3339.64,278.3,1.0
2025-06-17,6,Perth,9.0,9.0,22.0,5071.87,563.54,1.0
2025-06-17,7,Adelaide,6.0,6.0,20.0,2104.47,350.74,0.0
2025-06-17,8,Canberra,10.0,10.0,28.0,5910.05,591.0,1.0
2025-06-18,1,Sydney,3.0,3.0,15.0,5729.47,1909.82,0.0
2025-06-18,2,Sydney,2.0,2.0,12.0,4786.57,2393.29,0.0
2025-06-18,3,Melbourne,5.0,5.0,11.0,616.72,123.34,0.0
2025-06-18,4,Melbourne,10.0,10.0,37.0,4182.23,418.22,2.0
2025-06-18,5,Brisbane,11.0,11.0,42.0,11322.46,1029.31,0.0
2025-06-18,6,Perth,14.0,14.0,40.0,5047.72,360.55,1.0
2025-06-18,7,Adelaide,11.0,11.0,29.0,3229.83,293.62,1.0
2025-06-18,8,Canberra,13.0,13.0,37.0,8031.42,617.8,0.0
2025-06-19,1,Sydney,1.0,1.0,3.0,441.98,441.98,0.0
2025-06-19,2,Sydney,7.0,7.0,21.0,3167.03,452.43,1.0
2025-06-19,3,Melbourne,2.0,2.0,4.0,879.08,439.54,1.0
2025-06-19,4,Melbourne,4.0,4.0,10.0,962.55,240.64,0.0
2025-06-19,5,Brisbane,10.0,10.0,37.0,8074.04,807.4,0.0
2025-06-19,6,Perth,9.0,9.0,28.0,1435.69,159.52,2.0
2025-06-19,7,Adelaide,7.0,7.0,28.0,3774.0,539.14,0.0
2025-06-19,8,Canberra,6.0,6.0,9.0,919.09,153.18,1.0
2025-06-20,1,Sydney,3.0,3.0,14.0,4361.7,1453.9,0.0
2025-06-20,2,Sydney,4.0,4.0,16.0,2062.55,515.64,0.0
2025-06-20,3,Melbourne,4.0,4.0,5.0,1174.55,293.64,0.0
2025-06-20,4,Melbourne,2.0,2.0,5.0,573.96,286.98,0.0
2025-06-20,5,Brisbane,7.0,7.0,16.0,2127.64,303.95,1.0
2025-06-20,6,Perth,9.0,9.0,32.0,5026.93,558.55,0.0
2025-06-20,7,Adelaide,8.0,8.0,27.0,4837.07,604.63,0.0
2025-06-20,8,Canberra,10.0,10.0,27.0,4648.5,464.85,0.0
2025-06-21,1,Sydney,5.0,5.0,17.0,2163.76,432.75,0.0
2025-06-21,2,Sydney,7.0,7.0,24.0,3142.45,448.92,0.0
2025-06-21,3,Melbourne,6.0,6.0,14.0,2815.81,469.3,0.0
2025-06-21,4,Melbourne,5.0,5.0,17.0,2955.32,591.06,0.0
2025-06-21,5,Brisbane,8.0,8.0,21.0,5012.98,626.62,2.0
2025-06-21,6,Perth,11.0,11.0,39.0,5821.71,529.25,1.0
2025-06-21,7,Adelaide,10.0,10.0,30.0,2418.94,241.89,1.0
2025-06-21,8,Canberra,8.0,8.0,24.0,3619.12,452.39,2.0
2025-06-22,1,Sydney,5.0,5.0,28.0,2631.93,526.39,0.0
2025-06-22,2,Sydney,5.0,5.0,12.0,3269.42,653.88,2.0
2025-06-22,3,Melbourne,1.0,1.0,2.0,47.59,47.59,0.0
2025-06-22,4,Melbourne,6.0,6.0,15.0,1848.16,308.03,0.0
2025-06-22,5,Brisbane,12.0,12.0,37.0,4312.41,359.37,0.0
2025-06-22,6,Perth,8.0,8.0,29.0,2512.67,314.08,0.0
2025-06-22,7,Adelaide,8.0,8.0,29.0,7358.09,919.76,0.0
2025-06-22,8,Canberra,4.0,4.0,11.0,672.97,168.24,1.0
2025-06-23,1,Sydney,3.0,3.0,6.0,248.0,82.67,0.0
2025-06-23,2,Sydney,5.0,5.0,12.0,1316.47,263.29,0.0
2025-06-23,3,Melbourne,6.0,6.0,29.0,3636.22,606.04,0.0
2025-06-23,4,Melbourne,5.0,5.0,22.0,2417.89,483.58,0.0
2025-06-23,5,Brisbane,8.0,8.0,28.0,6899.1,862.39,0.0
2025-06-23,6,Perth,5.0,5.0,22.0,1884.66,376.93,0.0
2025-06-23,7,Adelaide,5.0,5.0,21.0,1667.36,333.47,0.0
2025-06-23,8,Canberra,8.0,8.0,23.0,3048.56,381.07,0.0
2025-06-24,1,Sydney,5.0,5.0,16.0,1062.78,212.56,0.0
2025-06-24,2,Sydney,4.0,4.0,19.0,1609.92,402.48,0.0
2025-06-24,3,Melbourne,5.0,5.0,16.0,1489.52,297.9,0.0
2025-06-24,4,Melbourne,6.0,6.0,16.0,4056.61,676.1,1.0
2025-06-24,5,Brisbane,16.0,16.0,48.0,5372.96,335.81,0.0
2025-06-24,6,Perth,9.0,9.0,27.0,1978.46,219.83,2.0
2025-06-24,7,Adelaide,14.0,14.0,29.0,3693.04,263.79,1.0
2025-06-24,8,Canberra,7.0,7.0,28.0,4320.95,617.28,2.0
2025-06-25,1,Sydney,3.0,3.0,14.0,798.18,266.06,1.0
2025-06-25,2,Sydney,6.0,6.0,18.0,3005.74,500.96,0.0
2025-06-25,3,Melbourne,3.0,3.0,9.0,455.16,151.72,0.0
2025-06-25,4,Melbourne,7.0,7.0,22.0,2647.9,378.27,0.0
2025-06-25,5,Brisbane,14.0,14.0,35.0,8833.83,630.99,1.0
2025-06-25,6,Perth,13.0,13.0,38.0,11400.9,876.99,0.0
2025-06-25,7,Adelaide,10.0,10.0,24.0,5339.02,533.9,0.0
2025-06-25,8,Canberra,13.0,13.0,45.0,6919.19,532.25,0.0
2025-06-26,1,Sydney,3.0,3.0,4.0,219.04,73.01,0.0
2025-06-26,2,Sydney,9.0,9.0,38.0,6963.36,773.71,1.0
2025-06-26,3,Melbourne,4.0,4.0,14.0,2348.86,587.22,0.0
2025-06-26,4,Melbourne,2.0,2.0,4.0,503.02,251.51,1.0
2025-06-26,5,Brisbane,8.0,8.0,23.0,2772.15,346.52,1.0
2025-06-26,6,Perth,9.0,9.0,25.0,4022.71,446.97,1.0
2025-06-26,7,Adelaide,10.0,10.0,34.0,5489.54,548.95,0.0
2025-06-26,8,Canberra,9.0,9.0,25.0,6167.14,685.24,0.0
2025-06-27,1,Sydney,1.0,1.0,2.0,127.0,127.0,0.0
2025-06-27,2,Sydney,9.0,9.0,27.0,3516.66,390.74,0.0
2025-06-27,3,Melbourne,3.0,3.0,14.0,829.57,276.52,1.0
2025-06-27,4,Melbourne,2.0,2.0,9.0,282.75,141.38,0.0
2025-06-27,5,Brisbane,13.0,13.0,31.0,3122.46,240.19,0.0
2025-06-27,6,Perth,7.0,7.0,16.0,771.8,110.26,2.0
2025-06-27,7,Adelaide,8.0,8.0,31.0,3505.21,438.15,0.0
2025-06-27,8,Canberra,14.0,14.0,47.0,7886.61,563.33,1.0
2025-06-28,1,Sydney,4.0,4.0,13.0,1432.7,358.18,0.0
2025-06-28,2,Sydney,7.0,7.0,25.0,3801.78,543.11,0.0
2025-06-28,3,Melbourne,3.0,3.0,13.0,605.33,201.78,0.0
2025-06-28,4,Melbourne,2.0,2.0,11.0,3321.94,1660.97,0.0
2025-06-28,5,Brisbane,7.0,7.0,15.0,1515.25,216.46,1.0
2025-06-28,6,Perth,5.0,5.0,15.0,2195.3,439.06,1.0
2025-06-28,7,Adelaide,6.0,6.0,28.0,5541.76,923.63,0.0
2025-06-28,8,Canberra,8.0,8.0,32.0,5739.61,717.45,1.0
2025-06-29,1,Sydney,3.0,3.0,8.0,243.1,81.03,1.0
2025-06-29,2,Sydney,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-29,3,Melbourne,1.0,1.0,1.0,97.96,97.96,0.0
2025-06-29,4,Melbourne,6.0,6.0,20.0,1909.8,318.3,0.0
2025-06-29,5,Brisbane,10.0,10.0,41.0,2860.19,286.02,1.0
2025-06-29,6,Perth,10.0,10.0,35.0,6112.33,611.23,1.0
2025-06-29,7,Adelaide,10.0,10.0,37.0,3170.83,317.08,1.0
2025-06-29,8,Canberra,9.0,9.0,22.0,4848.84,538.76,1.0
2025-06-30,1,Sydney,2.0,2.0,3.0,1339.2,669.6,0.0
2025-06-30,2,Sydney,2.0,2.0,8.0,3052.57,1526.28,1.0
2025-06-30,3,Melbourne,7.0,7.0,19.0,3820.83,545.83,0.0
2025-06-30,4,Melbourne,7.0,7.0,24.0,1820.48,260.07,0.0
2025-06-30,5,Brisbane,10.0,10.0,36.0,9460.8,946.08,0.0
2025-06-30,6,Perth,6.0,6.0,17.0,2069.92,344.99,3.0
2025-06-30,7,Adelaide,3.0,3.0,6.0,607.56,202.52,0.0
2025-06-30,8,Canberra,9.0,9.0,24.0,5479.5,608.83,0.0
2025-07-01,1,Sydney,7.0,7.0,19.0,3540.98,505.85,0.0
2025-07-01,2,Sydney,3.0,3.0,6.0,402.79,134.26,0.0
2025-07-01,3,Melbourne,4.0,4.0,11.0,1264.69,316.17,0.0
2025-07-01,4,Melbourne,7.0,7.0,30.0,6806.58,972.37,0.0
2025-07-01,5,Brisbane,7.0,7.0,19.0,1889.18,269.88,0.0
2025-07-01,6,Perth,12.0,12.0,40.0,7219.87,601.66,0.0
2025-07-01,7,Adelaide,12.0,12.0,54.0,7364.91,613.74,0.0
2025-07-01,8,Canberra,12.0,12.0,33.0,3575.24,297.94,0.0
2025-07-02,1,Sydney,4.0,4.0,12.0,1962.28,490.57,1.0
2025-07-02,2,Sydney,5.0,5.0,11.0,2583.23,516.65,0.0
2025-07-02,3,Melbourne,5.0,5.0,18.0,1981.48,396.3,0.0
2025-07-02,4,Melbourne,5.0,5.0,11.0,1059.18,211.84,0.0
2025-07-02,5,Brisbane,12.0,12.0,35.0,3187.85,265.65,1.0
2025-07-02,6,Perth,13.0,13.0,50.0,7053.97,542.61,0.0
2025-07-02,7,Adelaide,7.0,7.0,21.0,2625.98,375.14,1.0
2025-07-02,8,Canberra,7.0,7.0,30.0,3690.03,527.15,0.0
2025-07-03,1,Sydney,4.0,4.0,20.0,1597.7,399.42,0.0
2025-07-03,2,Sydney,3.0,3.0,15.0,3054.09,1018.03,1.0
2025-07-03,3,Melbourne,7.0,7.0,26.0,3388.09,484.01,0.0
2025-07-03,4,Melbourne,3.0,3.0,13.0,1078.97,359.66,0.0
2025-07-03,5,Brisbane,11.0,11.0,27.0,3390.39,308.22,1.0
2025-07-03,6,Perth,14.0,14.0,57.0,12321.37,880.1,0.0
2025-07-03,7,Adelaide,6.0,6.0,21.0,4660.23,776.7,1.0
2025-07-03,8,Canberra,8.0,8.0,20.0,2553.15,319.14,1.0
2025-07-04,1,Sydney,2.0,2.0,5.0,949.73,474.86,1.0
2025-07-04,2,Sydney,3.0,3.0,11.0,797.36,265.79,0.0
2025-07-04,3,Melbourne,8.0,8.0,26.0,2955.7,369.46,0.0
2025-07-04,4,Melbourne,7.0,7.0,35.0,5158.25,736.89,1.0
2025-07-04,5,Brisbane,8.0,8.0,23.0,5559.22,694.9,1.0
2025-07-04,6,Perth,11.0,11.0,26.0,3958.31,359.85,0.0
2025-07-04,7,Adelaide,9.0,9.0,31.0,4606.76,511.86,0.0
2025-07-04,8,Canberra,6.0,6.0,25.0,3048.23,508.04,0.0
2025-07-05,1,Sydney,6.0,6.0,28.0,1882.28,313.71,0.0
2025-07-05,2,Sydney,3.0,3.0,9.0,1436.2,478.73,0.0
2025-07-05,3,Melbourne,2.0,2.0,8.0,1666.39,833.2,1.0
2025-07-05,4,Melbourne,3.0,3.0,9.0,3077.94,1025.98,0.0
2025-07-05,5,Brisbane,6.0,6.0,21.0,2184.06,364.01,0.0
2025-07-05,6,Perth,8.0,8.0,24.0,6370.72,796.34,0.0
2025-07-05,7,Adelaide,11.0,11.0,29.0,3263.11,296.65,1.0
2025-07-05,8,Canberra,8.0,8.0,21.0,3262.34,407.79,1.0
2025-07-06,1,Sydney,3.0,3.0,14.0,1856.84,618.95,1.0
2025-07-06,2,Sydney,4.0,4.0,11.0,1806.0,451.5,0.0
2025-07-06,3,Melbourne,7.0,7.0,32.0,5732.71,818.96,0.0
2025-07-06,4,Melbourne,3.0,3.0,13.0,1251.14,417.05,0.0
2025-07-06,5,Brisbane,9.0,9.0,24.0,3881.12,431.24,1.0
2025-07-06,6,Perth,5.0,5.0,13.0,1285.04,257.01,0.0
2025-07-06,7,Adelaide,13.0,13.0,43.0,12499.39,961.49,0.0
2025-07-06,8,Canberra,19.0,19.0,43.0,8246.5,434.03,1.0
2025-07-07,1,Sydney,4.0,4.0,9.0,891.4,222.85,0.0
2025-07-07,2,Sydney,3.0,3.0,8.0,1947.92,649.31,1.0
2025-07-07,3,Melbourne,2.0,2.0,7.0,914.46,457.23,1.0
2025-07-07,4,Melbourne,8.0,8.0,20.0,1469.88,183.74,0.0
2025-07-07,5,Brisbane,6.0,6.0,14.0,2960.46,493.41,1.0
2025-07-07,6,Perth,12.0,12.0,39.0,7907.15,658.93,2.0
2025-07-07,7,Adelaide,10.0,10.0,32.0,5388.99,538.9,0.0
2025-07-07,8,Canberra,5.0,5.0,19.0,2194.73,438.95,1.0
2025-07-08,1,Sydney,2.0,2.0,6.0,760.8,380.4,0.0
2025-07-08,2,Sydney,7.0,7.0,14.0,1738.94,248.42,0.0
2025-07-08,3,Melbourne,5.0,5.0,19.0,1790.29,358.06,0.0
2025-07-08,4,Melbourne,6.0,6.0,19.0,2828.02,471.34,0.0
2025-07-08,5,Brisbane,14.0,14.0,47.0,6552.46,468.03,0.0
2025-07-08,6,Perth,6.0,6.0,31.0,8135.8,1355.97,1.0
2025-07-08,7,Adelaide,10.0,10.0,37.0,3134.38,313.44,0.0
2025-07-08,8,Canberra,10.0,10.0,37.0,7001.82,700.18,3.0
2025-07-09,1,Sydney,7.0,7.0,14.0,2006.93,286.7,0.0
2025-07-09,2,Sydney,6.0,6.0,14.0,3736.46,622.74,0.0
2025-07-09,3,Melbourne,8.0,8.0,23.0,4890.15,611.27,1.0
2025-07-09,4,Melbourne,5.0,5.0,10.0,1391.74,278.35,0.0
2025-07-09,5,Brisbane,10.0,10.0,39.0,4425.86,442.59,2.0
2025-07-09,6,Perth,13.0,13.0,34.0,7113.47,547.19,0.0
2025-07-09,7,Adelaide,10.0,10.0,32.0,9591.1,959.11,0.0
2025-07-09,8,Canberra,9.0,9.0,28.0,6723.73,747.08,0.0
2025-07-10,1,Sydney,2.0,2.0,10.0,429.82,214.91,0.0
2025-07-10,2,Sydney,5.0,5.0,12.0,3225.33,645.07,0.0
2025-07-10,3,Melbourne,3.0,3.0,7.0,187.36,62.45,0.0
2025-07-10,4,Melbourne,4.0,4.0,12.0,3308.4,827.1,0.0
2025-07-10,5,Brisbane,9.0,9.0,18.0,1422.88,158.1,0.0
2025-07-10,6,Perth,8.0,8.0,26.0,2600.79,325.1,0.0
2025-07-10,7,Adelaide,11.0,11.0,33.0,4686.45,426.04,0.0
2025-07-10,8,Canberra,11.0,11.0,38.0,6313.65,573.97,0.0
2025-07-11,1,Sydney,2.0,2.0,8.0,1970.36,985.18,2.0
2025-07-11,2,Sydney,1.0,1.0,8.0,3810.93,3810.93,0.0
2025-07-11,3,Melbourne,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-11,4,Melbourne,4.0,4.0,18.0,4510.52,1127.63,0.0
2025-07-11,5,Brisbane,9.0,9.0,39.0,7875.63,875.07,0.0
2025-07-11,6,Perth,9.0,9.0,32.0,3789.27,421.03,0.0
2025-07-11,7,Adelaide,6.0,6.0,21.0,1343.11,223.85,0.0
2025-07-11,8,Canberra,9.0,9.0,31.0,8341.75,926.86,1.0
2025-07-12,1,Sydney,6.0,6.0,16.0,3108.99,518.16,0.0
2025-07-12,2,Sydney,10.0,10.0,27.0,3928.68,392.87,0.0
2025-07-12,3,Melbourne,2.0,2.0,5.0,862.41,431.2,0.0
2025-07-12,4,Melbourne,3.0,3.0,4.0,781.91,260.64,0.0
2025-07-12,5,Brisbane,12.0,12.0,36.0,6987.64,582.3,2.0
2025-07-12,6,Perth,15.0,15.0,50.0,5836.49,389.1,0.0
2025-07-12,7,Adelaide,9.0,9.0,32.0,6218.54,690.95,0.0
2025-07-12,8,Canberra,9.0,9.0,22.0,2748.98,305.44,1.0
2025-07-13,1,Sydney,3.0,3.0,9.0,455.28,151.76,0.0
2025-07-13,2,Sydney,3.0,3.0,6.0,686.51,228.84,0.0
2025-07-13,3,Melbourne,6.0,6.0,18.0,3096.61,516.1,1.0
2025-07-13,4,Melbourne,5.0,5.0,11.0,1278.0,255.6,1.0
2025-07-13,5,Brisbane,10.0,10.0,25.0,4307.77,430.78,1.0
2025-07-13,6,Perth,11.0,11.0,32.0,6322.94,574.81,0.0
2025-07-13,7,Adelaide,6.0,6.0,15.0,2245.16,374.19,1.0
2025-07-13,8,Canberra,5.0,5.0,18.0,4895.03,979.01,0.0
2025-07-14,1,Sydney,8.0,8.0,31.0,2541.55,317.69,0.0
2025-07-14,2,Sydney,5.0,5.0,20.0,2504.0,500.8,0.0
2025-07-14,3,Melbourne,7.0,7.0,20.0,4711.05,673.01,0.0
2025-07-14,4,Melbourne,5.0,5.0,21.0,6970.41,1394.08,0.0
2025-07-14,5,Brisbane,11.0,11.0,36.0,4209.84,382.71,1.0
2025-07-14,6,Perth,10.0,10.0,33.0,5207.59,520.76,0.0
2025-07-14,7,Adelaide,12.0,12.0,37.0,7606.26,633.86,0.0
2025-07-14,8,Canberra,11.0,11.0,26.0,4930.46,448.22,0.0
2025-07-15,1,Sydney,4.0,4.0,15.0,1098.85,274.71,0.0
2025-07-15,2,Sydney,8.0,8.0,17.0,1947.1,243.39,1.0
2025-07-15,3,Melbourne,7.0,7.0,24.0,5210.99,744.43,1.0
2025-07-15,4,Melbourne,6.0,6.0,10.0,1089.28,181.55,0.0
2025-07-15,5,Brisbane,10.0,10.0,24.0,2035.19,203.52,0.0
2025-07-15,6,Perth,15.0,15.0,49.0,10272.59,684.84,0.0
2025-07-15,7,Adelaide,8.0,8.0,30.0,2696.64,337.08,0.0
2025-07-15,8,Canberra,8.0,8.0,27.0,3097.06,387.13,1.0
2025-07-16,1,Sydney,2.0,2.0,9.0,368.62,184.31,0.0
2025-07-16,2,Sydney,5.0,5.0,23.0,2802.32,560.46,0.0
2025-07-16,3,Melbourne,2.0,2.0,3.0,310.41,155.21,1.0
