customer_id,total_orders,total_spent,average_order_value,total_items,first_order_date,last_order_date,customer_lifetime_days,days_since_last_purchase,purchase_frequency,average_days_between_orders,recency,frequency,monetary,is_active
1439,6.0,1580.5,263.42,15.0,2025-01-29,2026-05-29,1066,33.0,0.1689,97.0,33.0,6.0,1580.5,True
1440,9.0,10686.23,1187.36,26.0,2025-01-06,2026-04-14,987,78.0,0.2736,57.88,78.0,9.0,10686.23,True
1441,9.0,4280.53,475.61,31.0,2025-09-28,2026-03-31,309,92.0,0.8738,23.0,92.0,9.0,4280.53,False
1442,12.0,3951.85,329.32,38.0,2025-01-12,2026-06-27,549,4.0,0.6557,48.27,4.0,12.0,3951.85,True
1443,13.0,8452.39,650.18,52.0,2025-03-04,2026-05-04,1113,58.0,0.3504,35.5,58.0,13.0,8452.39,True
1444,11.0,4389.53,399.05,38.0,2025-01-29,2026-05-07,621,55.0,0.5314,46.3,55.0,11.0,4389.53,True
1445,3.0,1491.45,497.15,10.0,2026-03-15,2026-06-07,152,24.0,0.5921,42.0,24.0,3.0,1491.45,True
1446,1.0,16.92,16.92,1.0,2026-04-09,2026-04-09,112,83.0,0.2679,,83.0,1.0,16.92,True
1447,11.0,4836.38,439.67,26.0,2025-03-09,2026-05-12,801,50.0,0.412,42.9,50.0,11.0,4836.38,True
1448,8.0,4167.98,521.0,32.0,2025-03-31,2026-06-16,787,15.0,0.305,63.14,15.0,8.0,4167.98,True
1449,7.0,3170.71,452.96,19.0,2025-05-31,2026-06-29,1192,2.0,0.1762,65.67,2.0,7.0,3170.71,True
1450,2.0,635.71,317.86,8.0,2026-05-08,2026-05-18,326,44.0,0.184,10.0,44.0,2.0,635.71,True
1451,11.0,4472.36,406.58,24.0,2025-01-06,2026-02-25,1033,126.0,0.3195,41.5,126.0,11.0,4472.36,False
1452,12.0,6554.28,546.19,42.0,2025-02-28,2026-02-18,1031,133.0,0.3492,32.27,133.0,12.0,6554.28,False
1453,12.0,4899.24,408.27,37.0,2025-06-01,2026-05-25,1103,37.0,0.3264,32.55,37.0,12.0,4899.24,True
1454,1.0,32.42,32.42,2.0,2026-06-16,2026-06-16,34,15.0,0.8824,,15.0,1.0,32.42,True
1455,8.0,4600.41,575.05,18.0,2025-03-15,2026-06-18,1177,13.0,0.2039,65.71,13.0,8.0,4600.41,True
1456,4.0,2930.43,732.61,13.0,2026-04-02,2026-06-27,250,4.0,0.48,28.67,4.0,4.0,2930.43,True
1457,1.0,174.76,174.76,3.0,2026-06-11,2026-06-11,30,20.0,1.0,,20.0,1.0,174.76,True
1458,8.0,5696.49,712.06,29.0,2025-02-03,2026-04-16,781,76.0,0.3073,62.43,76.0,8.0,5696.49,True
1459,11.0,4912.31,446.57,34.0,2025-01-30,2026-06-20,564,11.0,0.5851,50.6,11.0,11.0,4912.31,True
1460,6.0,1448.13,241.36,11.0,2025-10-29,2026-05-25,247,37.0,0.7287,41.6,37.0,6.0,1448.13,True
1461,9.0,2350.11,261.12,24.0,2025-01-25,2026-01-17,524,165.0,0.5153,44.62,165.0,9.0,2350.11,False
1462,4.0,2076.08,519.02,10.0,2025-12-27,2026-06-01,266,30.0,0.4511,52.0,30.0,4.0,2076.08,True
1463,3.0,791.46,263.82,11.0,2026-03-14,2026-05-29,138,33.0,0.6522,38.0,33.0,3.0,791.46,True
1464,7.0,3464.64,494.95,20.0,2025-08-31,2026-06-25,322,6.0,0.6522,49.67,6.0,7.0,3464.64,True
1465,8.0,3778.47,472.31,25.0,2025-03-18,2026-04-22,663,70.0,0.362,57.14,70.0,8.0,3778.47,True
1466,6.0,3485.28,580.88,21.0,2025-06-16,2026-06-25,473,6.0,0.3805,74.8,6.0,6.0,3485.28,True
1467,2.0,285.71,142.85,4.0,2026-01-27,2026-02-12,228,139.0,0.2632,16.0,139.0,2.0,285.71,False
1468,9.0,5259.05,584.34,29.0,2025-02-13,2026-03-12,578,111.0,0.4671,49.0,111.0,9.0,5259.05,False
1469,5.0,1759.22,351.84,9.0,2025-02-21,2026-02-26,703,125.0,0.2134,92.5,125.0,5.0,1759.22,False
1470,7.0,7926.48,1132.35,23.0,2025-02-09,2026-05-30,1023,32.0,0.2053,79.17,32.0,7.0,7926.48,True
1471,8.0,4551.19,568.9,24.0,2025-03-13,2026-06-03,766,28.0,0.3133,63.86,28.0,8.0,4551.19,True
1472,12.0,4262.58,355.22,46.0,2025-03-31,2026-06-18,605,13.0,0.595,40.36,13.0,12.0,4262.58,True
1473,8.0,2904.83,363.1,33.0,2025-04-16,2026-05-20,971,42.0,0.2472,57.0,42.0,8.0,2904.83,True
1474,3.0,676.6,225.53,12.0,2025-12-20,2026-06-06,202,25.0,0.4455,84.0,25.0,3.0,676.6,True
1475,11.0,4335.79,394.16,37.0,2025-02-06,2026-03-25,874,98.0,0.3776,41.2,98.0,11.0,4335.79,False
1476,7.0,5336.59,762.37,27.0,2026-03-23,2026-07-01,104,0.0,2.0192,16.67,0.0,7.0,5336.59,True
1477,11.0,5153.54,468.5,34.0,2025-05-24,2026-05-02,455,60.0,0.7253,34.3,60.0,11.0,5153.54,True
1478,15.0,4947.26,329.82,51.0,2025-05-01,2026-05-07,724,55.0,0.6215,26.5,55.0,15.0,4947.26,True
1479,9.0,5905.14,656.13,30.0,2025-10-16,2026-05-30,425,32.0,0.6353,28.25,32.0,9.0,5905.14,True
1480,14.0,5469.44,390.67,37.0,2025-02-11,2026-05-23,989,39.0,0.4247,35.85,39.0,14.0,5469.44,True
1481,7.0,3584.34,512.05,16.0,2025-03-02,2026-06-23,572,8.0,0.3671,79.67,8.0,7.0,3584.34,True
1482,7.0,2607.23,372.46,19.0,2025-03-01,2026-06-25,805,6.0,0.2609,80.17,6.0,7.0,2607.23,True
1483,4.0,2024.45,506.11,22.0,2025-10-18,2026-03-19,372,104.0,0.3226,50.67,104.0,4.0,2024.45,False
1484,14.0,6770.77,483.63,38.0,2025-01-02,2026-06-21,728,10.0,0.5769,41.15,10.0,14.0,6770.77,True
1485,1.0,1231.67,1231.67,5.0,2026-03-14,2026-03-14,205,109.0,0.1463,,109.0,1.0,1231.67,False
1486,6.0,2973.01,495.5,20.0,2025-06-08,2026-06-10,418,21.0,0.4306,73.4,21.0,6.0,2973.01,True
1487,7.0,3887.98,555.43,20.0,2025-01-26,2026-05-24,634,38.0,0.3312,80.5,38.0,7.0,3887.98,True
1488,1.0,49.52,49.52,1.0,2026-06-17,2026-06-17,82,14.0,0.3659,,14.0,1.0,49.52,True
1489,11.0,4128.69,375.34,34.0,2025-01-13,2026-05-14,711,48.0,0.4641,48.6,48.0,11.0,4128.69,True
1490,0.0,0.0,0.0,0.0,,,84,,0.0,,,0.0,0.0,False
1491,8.0,4536.63,567.08,31.0,2026-01-31,2026-05-17,250,45.0,0.96,15.14,45.0,8.0,4536.63,True
1492,11.0,4573.86,415.81,44.0,2025-01-29,2026-06-19,1167,12.0,0.2828,50.6,12.0,11.0,4573.86,True
1493,9.0,4956.64,550.74,31.0,2025-01-09,2026-05-15,1026,47.0,0.2632,61.38,47.0,9.0,4956.64,True
1494,9.0,3456.69,384.08,21.0,2025-01-12,2026-06-18,893,13.0,0.3024,65.25,13.0,9.0,3456.69,True
1495,9.0,4756.94,528.55,35.0,2025-02-27,2026-06-09,868,22.0,0.3111,58.38,22.0,9.0,4756.94,True
1496,12.0,10670.99,889.25,36.0,2025-01-09,2026-02-20,767,131.0,0.4694,37.0,131.0,12.0,10670.99,False
1497,8.0,3306.19,413.27,23.0,2025-03-02,2026-05-15,1151,47.0,0.2085,62.71,47.0,8.0,3306.19,True
1498,5.0,1168.36,233.67,12.0,2025-03-08,2026-03-03,606,120.0,0.2475,90.0,120.0,5.0,1168.36,False
1499,3.0,1119.15,373.05,10.0,2025-08-08,2026-05-06,384,56.0,0.2344,135.5,56.0,3.0,1119.15,True
1500,8.0,5799.16,724.9,34.0,2025-05-22,2026-06-02,1070,29.0,0.2243,53.71,29.0,8.0,5799.16,True
1501,11.0,6896.34,626.94,31.0,2025-01-13,2026-06-28,936,3.0,0.3526,53.1,3.0,11.0,6896.34,True
1502,7.0,2365.93,337.99,20.0,2025-03-27,2026-02-25,683,126.0,0.3075,55.83,126.0,7.0,2365.93,False
1503,12.0,8052.02,671.0,37.0,2025-03-11,2026-06-26,521,5.0,0.691,42.91,5.0,12.0,8052.02,True
1504,8.0,3571.65,446.46,32.0,2025-05-02,2026-05-24,459,38.0,0.5229,55.29,38.0,8.0,3571.65,True
1505,10.0,4694.57,469.46,33.0,2025-08-01,2026-06-30,619,1.0,0.4847,37.0,1.0,10.0,4694.57,True
1506,10.0,7130.3,713.03,28.0,2025-06-07,2026-06-12,1127,19.0,0.2662,41.11,19.0,10.0,7130.3,True
1507,3.0,3212.75,1070.92,13.0,2026-04-20,2026-05-11,82,51.0,1.0976,10.5,51.0,3.0,3212.75,True
1508,7.0,2830.16,404.31,30.0,2025-03-05,2026-07-01,501,0.0,0.4192,80.5,0.0,7.0,2830.16,True
1509,1.0,1094.61,1094.61,7.0,2026-05-27,2026-05-27,97,35.0,0.3093,,35.0,1.0,1094.61,True
1510,9.0,5524.06,613.78,21.0,2025-01-22,2026-06-08,592,23.0,0.4561,62.75,23.0,9.0,5524.06,True
1511,5.0,3815.8,763.16,24.0,2025-01-09,2026-06-25,805,6.0,0.1863,133.0,6.0,5.0,3815.8,True
1512,9.0,4462.77,495.86,24.0,2025-05-22,2026-07-01,437,0.0,0.6178,50.62,0.0,9.0,4462.77,True
1513,7.0,3665.87,523.7,23.0,2025-01-28,2026-06-28,895,3.0,0.2346,86.0,3.0,7.0,3665.87,True
1514,3.0,989.96,329.99,13.0,2025-08-27,2025-11-09,344,234.0,0.2616,37.0,234.0,3.0,989.96,False
1515,11.0,5498.47,499.86,31.0,2025-01-23,2026-06-09,649,22.0,0.5085,50.2,22.0,11.0,5498.47,True
1516,9.0,5331.77,592.42,20.0,2025-01-20,2026-04-20,607,72.0,0.4448,56.88,72.0,9.0,5331.77,True
1517,8.0,2914.08,364.26,25.0,2025-01-10,2026-06-24,1253,7.0,0.1915,75.71,7.0,8.0,2914.08,True
1518,6.0,1594.96,265.83,21.0,2025-02-19,2026-05-15,605,47.0,0.2975,90.0,47.0,6.0,1594.96,True
1519,12.0,4483.7,373.64,45.0,2025-01-10,2026-05-28,1104,34.0,0.3261,45.73,34.0,12.0,4483.7,True
1520,5.0,2705.59,541.12,23.0,2025-07-09,2026-03-07,357,116.0,0.4202,60.25,116.0,5.0,2705.59,False
1521,7.0,2274.83,324.98,25.0,2025-01-11,2026-04-02,771,90.0,0.2724,74.33,90.0,7.0,2274.83,True
1522,0.0,0.0,0.0,0.0,,,62,,0.0,,,0.0,0.0,False
1523,4.0,1456.81,364.2,17.0,2025-05-26,2025-12-09,414,204.0,0.2899,65.67,204.0,4.0,1456.81,False
1524,3.0,644.92,214.97,9.0,2026-04-06,2026-05-29,123,33.0,0.7317,26.5,33.0,3.0,644.92,True
1525,11.0,6720.09,610.92,39.0,2025-01-28,2026-06-15,739,16.0,0.4465,50.3,16.0,11.0,6720.09,True
1526,8.0,1969.55,246.19,22.0,2025-02-03,2026-05-01,1012,61.0,0.2372,64.57,61.0,8.0,1969.55,True
1527,6.0,916.62,152.77,19.0,2025-08-27,2026-06-30,320,1.0,0.5625,61.4,1.0,6.0,916.62,True
1528,13.0,6619.4,509.18,46.0,2025-01-30,2026-05-19,1233,43.0,0.3163,39.5,43.0,13.0,6619.4,True
1529,13.0,7249.49,557.65,32.0,2025-01-24,2026-06-15,794,16.0,0.4912,42.25,16.0,13.0,7249.49,True
1530,9.0,1774.57,197.17,22.0,2025-07-19,2026-05-25,732,37.0,0.3689,38.75,37.0,9.0,1774.57,True
1531,11.0,7337.53,667.05,37.0,2025-05-20,2026-06-22,944,9.0,0.3496,39.8,9.0,11.0,7337.53,True
1532,10.0,3512.63,351.26,33.0,2025-05-27,2026-05-09,541,53.0,0.5545,38.56,53.0,10.0,3512.63,True
1533,1.0,120.25,120.25,3.0,2026-03-25,2026-03-25,164,98.0,0.1829,,98.0,1.0,120.25,False
1534,7.0,5300.77,757.25,33.0,2025-08-02,2026-06-21,585,10.0,0.359,53.83,10.0,7.0,5300.77,True
1535,10.0,2302.48,230.25,26.0,2025-01-26,2026-06-20,899,11.0,0.3337,56.67,11.0,10.0,2302.48,True
1536,8.0,1845.99,230.75,21.0,2025-03-18,2026-05-20,576,42.0,0.4167,61.14,42.0,8.0,1845.99,True
1537,1.0,16.91,16.91,1.0,2026-04-07,2026-04-07,152,85.0,0.1974,,85.0,1.0,16.91,True
1538,12.0,6568.68,547.39,56.0,2025-01-25,2026-02-26,616,125.0,0.5844,36.09,125.0,12.0,6568.68,False
1539,7.0,2525.63,360.8,22.0,2025-05-17,2026-04-20,412,72.0,0.5097,56.33,72.0,7.0,2525.63,True
1540,5.0,4494.44,898.89,25.0,2025-05-31,2026-05-17,413,45.0,0.3632,87.75,45.0,5.0,4494.44,True
1541,6.0,3594.68,599.11,23.0,2025-06-16,2026-04-20,510,72.0,0.3529,61.6,72.0,6.0,3594.68,True
1542,7.0,8492.6,1213.23,20.0,2025-05-10,2026-06-23,496,8.0,0.4234,68.17,8.0,7.0,8492.6,True
1543,1.0,1779.95,1779.95,10.0,2026-06-30,2026-06-30,41,1.0,0.7317,,1.0,1.0,1779.95,True
1544,14.0,9495.64,678.26,51.0,2025-03-18,2026-06-28,1235,3.0,0.3401,35.92,3.0,14.0,9495.64,True
1545,16.0,15967.09,997.94,57.0,2025-01-16,2026-06-05,861,26.0,0.5575,33.67,26.0,16.0,15967.09,True
1546,8.0,5137.59,642.2,30.0,2025-05-27,2026-04-15,472,77.0,0.5085,46.14,77.0,8.0,5137.59,True
1547,9.0,4220.55,468.95,30.0,2025-06-02,2026-05-26,446,36.0,0.6054,44.75,36.0,9.0,4220.55,True
1548,12.0,2564.09,213.67,29.0,2025-02-06,2026-03-06,800,117.0,0.45,35.73,117.0,12.0,2564.09,False
1549,13.0,8032.49,617.88,46.0,2025-08-13,2026-05-29,323,33.0,1.2074,24.08,33.0,13.0,8032.49,True
1550,8.0,1788.62,223.58,23.0,2025-02-04,2026-05-21,617,41.0,0.389,67.29,41.0,8.0,1788.62,True
1551,10.0,6956.8,695.68,32.0,2025-04-13,2026-06-14,613,17.0,0.4894,47.44,17.0,10.0,6956.8,True
1552,8.0,5106.83,638.35,30.0,2025-04-10,2026-05-17,633,45.0,0.3791,57.43,45.0,8.0,5106.83,True
1553,5.0,5156.8,1031.36,18.0,2026-02-04,2026-06-26,188,5.0,0.7979,35.5,5.0,5.0,5156.8,True
1554,9.0,5608.28,623.14,38.0,2025-07-06,2026-05-18,398,44.0,0.6784,39.5,44.0,9.0,5608.28,True
1555,6.0,4185.21,697.54,14.0,2025-04-02,2026-06-13,790,18.0,0.2278,87.4,18.0,6.0,4185.21,True
1556,2.0,998.15,499.08,9.0,2025-12-03,2026-01-28,252,154.0,0.2381,56.0,154.0,2.0,998.15,False
1557,5.0,5567.32,1113.46,18.0,2025-07-09,2026-05-02,740,60.0,0.2027,74.25,60.0,5.0,5567.32,True
1558,5.0,3426.82,685.36,17.0,2025-03-18,2026-06-29,1132,2.0,0.1325,117.0,2.0,5.0,3426.82,True
1559,6.0,4204.7,700.78,18.0,2025-03-17,2025-12-28,1252,185.0,0.1438,57.2,185.0,6.0,4204.7,False
1560,9.0,8049.89,894.43,42.0,2025-02-16,2026-05-03,1001,59.0,0.2697,55.12,59.0,9.0,8049.89,True
1561,1.0,29.52,29.52,2.0,2026-06-04,2026-06-04,109,27.0,0.2752,,27.0,1.0,29.52,True
1562,7.0,3200.58,457.23,23.0,2025-08-13,2026-06-13,809,18.0,0.2596,50.67,18.0,7.0,3200.58,True
1563,9.0,3385.32,376.15,32.0,2025-04-13,2026-05-02,599,60.0,0.4508,48.0,60.0,9.0,3385.32,True
1564,5.0,1808.55,361.71,12.0,2025-03-31,2026-04-28,779,64.0,0.1926,98.25,64.0,5.0,1808.55,True
1565,12.0,5492.67,457.72,30.0,2025-01-25,2026-05-06,1031,56.0,0.3492,42.36,56.0,12.0,5492.67,True
1566,8.0,3590.88,448.86,32.0,2025-03-06,2026-06-12,1015,19.0,0.2365,66.14,19.0,8.0,3590.88,True
1567,1.0,118.57,118.57,1.0,2026-04-13,2026-04-13,241,79.0,0.1245,,79.0,1.0,118.57,True
1568,7.0,4433.87,633.41,27.0,2025-10-19,2026-03-30,267,93.0,0.7865,27.0,93.0,7.0,4433.87,False
1569,2.0,184.85,92.42,5.0,2026-01-02,2026-01-29,203,153.0,0.2956,27.0,153.0,2.0,184.85,False
1570,10.0,5434.05,543.4,36.0,2025-01-10,2026-06-07,1123,24.0,0.2671,57.0,24.0,10.0,5434.05,True
1571,1.0,72.76,72.76,2.0,2026-06-17,2026-06-17,45,14.0,0.6667,,14.0,1.0,72.76,True
1572,8.0,1867.21,233.4,21.0,2025-07-09,2026-05-20,382,42.0,0.6283,45.0,42.0,8.0,1867.21,True
1573,13.0,5323.97,409.54,31.0,2025-01-04,2026-06-01,1231,30.0,0.3168,42.75,30.0,13.0,5323.97,True
1574,13.0,5444.48,418.81,34.0,2025-03-23,2026-06-03,508,28.0,0.7677,36.42,28.0,13.0,5444.48,True
1575,3.0,2418.74,806.25,7.0,2026-03-16,2026-06-06,114,25.0,0.7895,41.0,25.0,3.0,2418.74,True
1576,5.0,1646.64,329.33,15.0,2025-11-19,2026-05-21,234,41.0,0.641,45.75,41.0,5.0,1646.64,True
1577,6.0,1515.92,252.65,10.0,2025-10-06,2026-06-05,306,26.0,0.5882,48.4,26.0,6.0,1515.92,True
1578,5.0,948.67,189.73,10.0,2025-04-12,2026-04-26,788,66.0,0.1904,94.75,66.0,5.0,948.67,True
1579,7.0,2920.2,417.17,24.0,2025-01-19,2026-06-18,876,13.0,0.2397,85.83,13.0,7.0,2920.2,True
1580,12.0,8118.89,676.57,43.0,2025-07-24,2026-05-29,352,33.0,1.0227,28.09,33.0,12.0,8118.89,True
1581,12.0,5010.37,417.53,37.0,2025-01-07,2026-07-01,592,0.0,0.6081,49.09,0.0,12.0,5010.37,True
1582,5.0,1059.03,211.81,10.0,2025-09-30,2026-05-22,296,40.0,0.5068,58.5,40.0,5.0,1059.03,True
1583,12.0,4508.12,375.68,42.0,2025-06-23,2026-05-24,405,38.0,0.8889,30.45,38.0,12.0,4508.12,True
1584,7.0,4200.85,600.12,23.0,2025-05-07,2026-04-27,441,65.0,0.4762,59.17,65.0,7.0,4200.85,True
1585,10.0,3644.36,364.44,33.0,2025-01-24,2026-06-14,895,17.0,0.3352,56.22,17.0,10.0,3644.36,True
1586,10.0,6697.24,669.72,34.0,2025-01-18,2026-03-27,648,96.0,0.463,48.11,96.0,10.0,6697.24,False
1587,11.0,2854.0,259.45,38.0,2025-02-16,2026-03-20,681,103.0,0.4846,39.7,103.0,11.0,2854.0,False
1588,10.0,4943.93,494.39,31.0,2025-08-11,2026-05-08,422,54.0,0.7109,30.0,54.0,10.0,4943.93,True
1589,8.0,4236.42,529.55,25.0,2025-09-16,2026-05-23,415,39.0,0.5783,35.57,39.0,8.0,4236.42,True
1590,4.0,2131.99,533.0,14.0,2026-02-13,2026-06-09,141,22.0,0.8511,38.67,22.0,4.0,2131.99,True
1591,2.0,397.28,198.64,2.0,2026-05-25,2026-06-26,127,5.0,0.4724,32.0,5.0,2.0,397.28,True
1592,8.0,4836.81,604.6,33.0,2025-09-14,2026-06-09,300,22.0,0.8,38.29,22.0,8.0,4836.81,True
1593,12.0,6338.66,528.22,40.0,2025-02-04,2026-05-06,649,56.0,0.5547,41.45,56.0,12.0,6338.66,True
1594,7.0,4012.0,573.14,28.0,2025-02-13,2026-03-05,853,118.0,0.2462,64.17,118.0,7.0,4012.0,False
1595,5.0,1569.58,313.92,13.0,2025-04-05,2026-06-30,807,1.0,0.1859,112.75,1.0,5.0,1569.58,True
1596,8.0,1731.85,216.48,24.0,2025-04-11,2026-06-26,808,5.0,0.297,63.0,5.0,8.0,1731.85,True
1597,5.0,3291.58,658.32,12.0,2025-11-20,2026-06-01,297,30.0,0.5051,48.25,30.0,5.0,3291.58,True
1598,11.0,6031.39,548.31,30.0,2025-01-21,2026-04-10,898,82.0,0.3675,44.4,82.0,11.0,6031.39,True
1599,4.0,1685.27,421.32,13.0,2025-03-21,2026-04-24,527,68.0,0.2277,133.0,68.0,4.0,1685.27,True
1600,1.0,323.39,323.39,4.0,2026-05-15,2026-05-15,185,47.0,0.1622,,47.0,1.0,323.39,True
1601,9.0,7686.36,854.04,28.0,2025-02-24,2026-03-11,498,112.0,0.5422,47.5,112.0,9.0,7686.36,False
1602,14.0,5941.07,424.36,48.0,2025-01-07,2026-06-06,965,25.0,0.4352,39.62,25.0,14.0,5941.07,True
1603,3.0,1926.58,642.19,10.0,2026-03-22,2026-05-14,118,48.0,0.7627,26.5,48.0,3.0,1926.58,True
1604,9.0,4587.04,509.67,29.0,2025-05-12,2026-05-08,435,54.0,0.6207,45.12,54.0,9.0,4587.04,True
1605,2.0,1450.45,725.22,8.0,2026-03-16,2026-04-10,107,82.0,0.5607,25.0,82.0,2.0,1450.45,True
1606,4.0,715.4,178.85,6.0,2025-08-20,2025-11-20,331,223.0,0.3625,30.67,223.0,4.0,715.4,False
1607,9.0,4866.04,540.67,39.0,2025-02-15,2026-03-03,888,120.0,0.3041,47.62,120.0,9.0,4866.04,False
1608,6.0,1139.7,189.95,14.0,2025-01-01,2026-05-01,574,61.0,0.3136,97.0,61.0,6.0,1139.7,True
1609,10.0,4467.66,446.77,29.0,2025-01-22,2025-12-29,641,184.0,0.468,37.89,184.0,10.0,4467.66,False
1610,6.0,1908.63,318.1,25.0,2025-01-17,2026-06-08,732,23.0,0.2459,101.4,23.0,6.0,1908.63,True
1611,3.0,381.51,127.17,6.0,2026-02-28,2026-04-30,170,62.0,0.5294,30.5,62.0,3.0,381.51,True
1612,8.0,6887.02,860.88,30.0,2025-09-17,2026-05-25,311,37.0,0.7717,35.71,37.0,8.0,6887.02,True
1613,1.0,1054.15,1054.15,6.0,2026-04-13,2026-04-13,88,79.0,0.3409,,79.0,1.0,1054.15,True
1614,11.0,2594.31,235.85,24.0,2025-01-01,2026-06-23,656,8.0,0.503,53.8,8.0,11.0,2594.31,True
1615,10.0,4974.06,497.41,37.0,2025-02-12,2026-06-17,982,14.0,0.3055,54.44,14.0,10.0,4974.06,True
1616,2.0,320.34,160.17,6.0,2026-04-10,2026-04-11,114,81.0,0.5263,1.0,81.0,2.0,320.34,True
1617,7.0,2738.87,391.27,17.0,2025-04-29,2026-06-06,541,25.0,0.3882,67.17,25.0,7.0,2738.87,True
1618,7.0,4560.53,651.5,29.0,2025-04-10,2026-04-24,902,68.0,0.2328,63.17,68.0,7.0,4560.53,True
1619,10.0,9139.74,913.97,41.0,2025-02-14,2026-06-14,537,17.0,0.5587,53.89,17.0,10.0,9139.74,True
1620,6.0,1734.36,289.06,22.0,2025-02-19,2026-05-16,800,46.0,0.225,90.2,46.0,6.0,1734.36,True
1621,4.0,2310.45,577.61,13.0,2025-12-25,2026-04-13,217,79.0,0.553,36.33,79.0,4.0,2310.45,True
1622,3.0,1030.18,343.39,7.0,2026-03-09,2026-06-05,193,26.0,0.4663,44.0,26.0,3.0,1030.18,True
1623,14.0,2205.84,157.56,35.0,2025-01-12,2026-03-31,837,92.0,0.5018,34.08,92.0,14.0,2205.84,False
1624,14.0,8607.67,614.83,47.0,2025-02-13,2026-05-11,985,51.0,0.4264,34.77,51.0,14.0,8607.67,True
1625,15.0,9834.96,655.66,59.0,2025-02-15,2026-05-04,672,58.0,0.6696,31.64,58.0,15.0,9834.96,True
1626,4.0,6451.4,1612.85,26.0,2025-10-21,2026-06-05,374,26.0,0.3209,75.67,26.0,4.0,6451.4,True
1627,13.0,4039.48,310.73,28.0,2025-03-02,2026-06-30,931,1.0,0.4189,40.42,1.0,13.0,4039.48,True
1628,7.0,3801.44,543.06,18.0,2025-04-19,2026-05-21,1162,41.0,0.1807,66.17,41.0,7.0,3801.44,True
1629,9.0,4167.03,463.0,31.0,2025-06-12,2026-06-10,407,21.0,0.6634,45.38,21.0,9.0,4167.03,True
1630,8.0,3362.92,420.36,29.0,2025-05-07,2026-05-15,457,47.0,0.5252,53.29,47.0,8.0,3362.92,True
1631,5.0,3173.99,634.8,18.0,2026-01-28,2026-06-16,211,15.0,0.7109,34.75,15.0,5.0,3173.99,True
1632,1.0,395.56,395.56,3.0,2026-07-01,2026-07-01,225,0.0,0.1333,,0.0,1.0,395.56,True
1633,2.0,333.91,166.96,5.0,2025-09-28,2025-11-16,345,227.0,0.1739,49.0,227.0,2.0,333.91,False
1634,9.0,3188.95,354.33,30.0,2025-01-26,2026-04-09,891,83.0,0.303,54.75,83.0,9.0,3188.95,True
1635,4.0,2989.36,747.34,16.0,2026-02-01,2026-06-19,254,12.0,0.4724,46.0,12.0,4.0,2989.36,True
1636,0.0,0.0,0.0,0.0,,,30,,0.0,,,0.0,0.0,False
1637,17.0,8706.97,512.17,48.0,2025-01-20,2026-06-25,854,6.0,0.5972,32.56,6.0,17.0,8706.97,True
1638,1.0,884.9,884.9,6.0,2026-02-24,2026-02-24,144,127.0,0.2083,,127.0,1.0,884.9,False
1639,7.0,2812.5,401.79,14.0,2025-05-16,2026-02-05,850,146.0,0.2471,44.17,146.0,7.0,2812.5,False
1640,4.0,2814.69,703.67,11.0,2025-09-30,2026-06-27,293,4.0,0.4096,90.0,4.0,4.0,2814.69,True
1641,10.0,7303.29,730.33,36.0,2025-02-13,2026-06-28,983,3.0,0.3052,55.56,3.0,10.0,7303.29,True
1642,6.0,1157.48,192.91,20.0,2025-05-23,2026-05-27,542,35.0,0.3321,73.8,35.0,6.0,1157.48,True
1643,10.0,2887.57,288.76,33.0,2025-01-18,2026-06-18,846,13.0,0.3546,57.33,13.0,10.0,2887.57,True
1644,8.0,2779.52,347.44,18.0,2025-01-19,2026-04-23,1270,69.0,0.189,65.57,69.0,8.0,2779.52,True
1645,7.0,6449.16,921.31,26.0,2025-02-23,2026-03-27,699,96.0,0.3004,66.17,96.0,7.0,6449.16,False
1646,11.0,4605.32,418.67,29.0,2025-01-05,2026-06-22,1209,9.0,0.273,53.3,9.0,11.0,4605.32,True
1647,9.0,4431.33,492.37,27.0,2025-06-25,2026-06-02,378,29.0,0.7143,42.75,29.0,9.0,4431.33,True
1648,8.0,7580.42,947.55,38.0,2025-03-07,2025-12-07,1138,206.0,0.2109,39.29,206.0,8.0,7580.42,False
1649,7.0,3975.41,567.92,19.0,2025-02-04,2025-10-27,740,247.0,0.2838,44.17,247.0,7.0,3975.41,False
1650,8.0,3190.24,398.78,24.0,2025-06-02,2026-02-27,430,124.0,0.5581,38.57,124.0,8.0,3190.24,False
1651,14.0,6247.65,446.26,44.0,2025-01-31,2026-05-15,637,47.0,0.6593,36.08,47.0,14.0,6247.65,True
1652,7.0,2056.17,293.74,23.0,2025-01-05,2026-05-27,898,35.0,0.2339,84.5,35.0,7.0,2056.17,True
1653,5.0,898.98,179.8,15.0,2026-01-11,2026-05-05,172,57.0,0.8721,28.5,57.0,5.0,898.98,True
1654,0.0,0.0,0.0,0.0,,,64,,0.0,,,0.0,0.0,False
1655,17.0,5525.28,325.02,49.0,2025-03-23,2026-06-04,863,27.0,0.591,27.38,27.0,17.0,5525.28,True
1656,15.0,10987.51,732.5,43.0,2025-01-09,2026-06-19,995,12.0,0.4523,37.57,12.0,15.0,10987.51,True
1657,7.0,3051.93,435.99,25.0,2025-01-28,2025-12-27,785,186.0,0.2675,55.5,186.0,7.0,3051.93,False
1658,5.0,2618.83,523.77,25.0,2025-07-14,2025-10-04,386,270.0,0.3886,20.5,270.0,5.0,2618.83,False
